date,formula,direction,entry,exit,pnl_pts,reason,gap,avg_amp
2025-06-18,01_瞬間決策_淡化,long,21714.0,21930.0,214.0,time,-507.0,235.95
2025-06-19,01_瞬間決策_淡化,long,21820.0,21780.0,-42.0,stop,-250.0,231.3
2025-06-20,01_瞬間決策_淡化,long,21635.0,21595.0,-42.0,stop,-218.0,237.25
2025-06-23,01_瞬間決策_淡化,long,21350.0,21310.0,-42.0,stop,-222.0,237.8
2025-06-24,01_瞬間決策_淡化,short,21770.0,21810.0,-42.0,stop,310.0,237.3
2025-06-25,01_瞬間決策_淡化,short,22138.0,22159.0,-23.0,time,526.0,229.6
2025-07-02,01_瞬間決策_淡化,short,22298.0,22338.0,-42.0,stop,138.0,213.75
2025-07-03,01_瞬間決策_淡化,short,22568.0,22608.0,-42.0,stop,275.0,213.95
2025-07-04,01_瞬間決策_淡化,short,22739.0,22469.42,267.58000000000175,target,169.0,224.65
2025-07-07,01_瞬間決策_淡化,long,22349.0,22309.0,-42.0,stop,-444.0,229.65
2025-07-10,01_瞬間決策_淡化,short,22470.0,22510.0,-42.0,stop,202.0,237.35
2025-07-14,01_瞬間決策_淡化,short,22670.0,22551.0,117.0,time,87.0,240.2
2025-07-15,01_瞬間決策_淡化,long,22382.0,22678.88,294.880000000001,target,-255.0,247.4
2025-07-16,01_瞬間決策_淡化,short,22704.0,22744.0,-42.0,stop,144.0,248.85
2025-07-17,01_瞬間決策_淡化,short,22958.0,22998.0,-42.0,stop,92.0,253.95
2025-07-18,01_瞬間決策_淡化,short,23350.0,23390.0,-42.0,stop,386.0,248.75
2025-07-21,01_瞬間決策_淡化,long,23234.0,23194.0,-42.0,stop,-140.0,241.25
2025-07-23,01_瞬間決策_淡化,long,23006.0,23186.0,178.0,time,-247.0,257.95
2025-07-24,01_瞬間決策_淡化,short,23400.0,23310.0,88.0,time,413.0,257.65
2025-07-28,01_瞬間決策_淡化,short,23368.0,23408.0,-42.0,stop,108.0,254.45
2025-07-30,01_瞬間決策_淡化,long,23213.0,23361.0,146.0,time,-104.0,252.45
2025-07-31,01_瞬間決策_淡化,short,23497.0,23537.0,-42.0,stop,304.0,257.3
2025-08-01,01_瞬間決策_淡化,long,23064.0,23376.54,310.5400000000009,target,-353.0,260.45
2025-08-04,01_瞬間決策_淡化,long,23108.0,23068.0,-42.0,stop,-236.0,260.75
2025-08-05,01_瞬間決策_淡化,short,23446.0,23486.0,-42.0,stop,361.0,256.1
2025-08-07,01_瞬間決策_淡化,short,23660.0,23700.0,-42.0,stop,262.0,253.05
2025-08-08,01_瞬間決策_淡化,short,24091.0,23949.0,140.0,time,616.0,246.15
2025-08-12,01_瞬間決策_淡化,short,24155.0,24195.0,-42.0,stop,142.0,246.2
2025-08-13,01_瞬間決策_淡化,short,24298.0,24338.0,-42.0,stop,210.0,244.25
2025-08-18,01_瞬間決策_淡化,long,24199.0,24426.0,225.0,time,-97.0,247.05
2025-08-19,01_瞬間決策_淡化,short,24361.0,24401.0,-42.0,stop,206.0,232.7
2025-08-20,01_瞬間決策_淡化,long,24100.0,24060.0,-42.0,stop,-315.0,246.15
2025-08-21,01_瞬間決策_淡化,long,23729.0,23852.0,121.0,time,-488.0,249.8
2025-08-22,01_瞬間決策_淡化,short,23877.0,23917.0,-42.0,stop,162.0,256.25
2025-08-25,01_瞬間決策_淡化,short,24120.0,24160.0,-42.0,stop,320.0,257.55
2025-08-27,01_瞬間決策_淡化,short,24350.0,24390.0,-42.0,stop,170.0,247.6
2025-09-01,01_瞬間決策_淡化,long,24120.0,24080.0,-42.0,stop,-294.0,242.3
2025-09-03,01_瞬間決策_淡化,long,23966.0,23926.0,-42.0,stop,-119.0,257.3
2025-09-04,01_瞬間決策_淡化,short,24195.0,24235.0,-42.0,stop,255.0,249.85
2025-09-05,01_瞬間決策_淡化,short,24363.0,24403.0,-42.0,stop,234.0,249.6
2025-09-08,01_瞬間決策_淡化,short,24588.0,24628.0,-42.0,stop,253.0,237.9
2025-09-09,01_瞬間決策_淡化,short,24725.0,24765.0,-42.0,stop,247.0,239.15
2025-09-10,01_瞬間決策_淡化,short,24970.0,25010.0,-42.0,stop,258.0,240.4
2025-09-11,01_瞬間決策_淡化,short,25386.0,25426.0,-42.0,stop,409.0,247.05
2025-09-17,01_瞬間決策_淡化,short,25575.0,25470.0,103.0,time,147.0,224.5
2025-09-19,01_瞬間決策_淡化,short,25850.0,25671.0,177.0,time,297.0,223.1
2025-09-22,01_瞬間決策_淡化,long,25756.0,25716.0,-42.0,stop,-85.0,223.5
2025-09-23,01_瞬間決策_淡化,short,26058.0,26098.0,-42.0,stop,321.0,229.2
2025-09-24,01_瞬間決策_淡化,short,26376.0,26091.6,282.40000000000146,target,306.0,237.0
2025-09-25,01_瞬間決策_淡化,long,26191.0,26151.0,-42.0,stop,-225.0,235.95
2025-09-26,01_瞬間決策_淡化,long,25944.0,25904.0,-42.0,stop,-254.0,250.15
2025-09-30,01_瞬間決策_淡化,long,25800.0,25954.0,152.0,time,-212.0,242.7
2025-10-01,01_瞬間決策_淡化,short,26094.0,26134.0,-42.0,stop,352.0,242.95
2025-10-02,01_瞬間決策_淡化,short,26459.0,26499.0,-42.0,stop,329.0,240.5
2025-10-07,01_瞬間決策_淡化,short,27202.0,27242.0,-42.0,stop,775.0,257.6
2025-10-08,01_瞬間決策_淡化,short,27061.0,27101.0,-42.0,stop,381.0,260.55
2025-10-09,01_瞬間決策_淡化,short,27440.0,27335.0,103.0,time,400.0,260.75
2025-10-13,01_瞬間決策_淡化,long,26450.0,26410.0,-42.0,stop,-970.0,274.35
2025-10-14,01_瞬間決策_淡化,short,27309.0,27349.0,-42.0,stop,201.0,296.5
2025-10-15,01_瞬間決策_淡化,long,26878.0,26838.0,-42.0,stop,-372.0,314.65
2025-10-16,01_瞬間決策_淡化,short,27545.0,27585.0,-42.0,stop,762.0,326.95
2025-10-17,01_瞬間決策_淡化,long,27251.0,27328.0,75.0,time,-227.0,329.55
2025-10-21,01_瞬間決策_淡化,short,27900.0,27940.0,-42.0,stop,447.0,340.45
2025-10-22,01_瞬間決策_淡化,long,27690.0,27650.0,-42.0,stop,-157.0,343.15
2025-10-23,01_瞬間決策_淡化,long,27385.0,27345.0,-42.0,stop,-348.0,346.35
2025-10-27,01_瞬間決策_淡化,short,28284.0,28225.0,57.0,time,885.0,341.7
2025-10-28,01_瞬間決策_淡化,short,28233.0,28002.0,229.0,time,491.0,338.95
2025-10-30,01_瞬間決策_淡化,short,28430.0,28470.0,-42.0,stop,215.0,335.3
2025-11-04,01_瞬間決策_淡化,short,28410.0,28450.0,-42.0,stop,145.0,349.05
2025-11-05,01_瞬間決策_淡化,long,27710.0,27670.0,-42.0,stop,-786.0,352.0
2025-11-07,01_瞬間決策_淡化,long,27777.0,27737.0,-42.0,stop,-275.0,347.2
2025-11-11,01_瞬間決策_淡化,short,28149.0,27780.0,367.0,time,588.0,347.3
2025-11-12,01_瞬間決策_淡化,long,27889.0,28054.0,163.0,time,-217.0,321.75
2025-11-13,01_瞬間決策_淡化,short,28038.0,27980.0,56.0,time,135.0,309.9
2025-11-14,01_瞬間決策_淡化,long,27510.0,27470.0,-42.0,stop,-555.0,300.05
2025-11-18,01_瞬間決策_淡化,long,27129.0,27089.0,-42.0,stop,-361.0,301.3
2025-11-19,01_瞬間決策_淡化,long,26801.0,26761.0,-42.0,stop,-374.0,307.4
2025-11-20,01_瞬間決策_淡化,short,27308.0,27348.0,-42.0,stop,402.0,308.4
2025-11-21,01_瞬間決策_淡化,long,26750.0,26710.0,-42.0,stop,-229.0,311.25
2025-11-25,01_瞬間決策_淡化,short,27055.0,27095.0,-42.0,stop,382.0,313.65
2025-11-26,01_瞬間決策_淡化,short,27188.0,27228.0,-42.0,stop,136.0,314.05
2025-11-27,01_瞬間決策_淡化,short,27518.0,27558.0,-42.0,stop,338.0,304.9
2025-11-28,01_瞬間決策_淡化,short,27590.0,27630.0,-42.0,stop,143.0,309.2
2025-12-02,01_瞬間決策_淡化,long,27674.0,27634.0,-42.0,stop,-110.0,294.15
2025-12-03,01_瞬間決策_淡化,short,27808.0,27848.0,-42.0,stop,206.0,282.3
2025-12-08,01_瞬間決策_淡化,short,28054.0,28094.0,-42.0,stop,288.0,279.5
2025-12-09,01_瞬間決策_淡化,short,28350.0,28220.0,128.0,time,305.0,266.4
2025-12-11,01_瞬間決策_淡化,short,28600.0,28264.54,333.4599999999991,target,311.0,279.55
2025-12-12,01_瞬間決策_淡化,long,28266.0,28226.0,-42.0,stop,-406.0,277.3
2025-12-15,01_瞬間決策_淡化,long,27834.0,27794.0,-42.0,stop,-488.0,277.5
2025-12-18,01_瞬間決策_淡化,long,27500.0,27460.0,-42.0,stop,-183.0,258.5
2025-12-19,01_瞬間決策_淡化,short,27800.0,27840.0,-42.0,stop,390.0,249.25
2025-12-22,01_瞬間決策_淡化,short,28256.0,28296.0,-42.0,stop,441.0,249.45
2025-12-23,01_瞬間決策_淡化,short,28392.0,28432.0,-42.0,stop,272.0,237.65
2025-12-24,01_瞬間決策_淡化,short,28565.0,28472.0,91.0,time,222.0,233.95
2025-12-29,01_瞬間決策_淡化,short,28749.0,28789.0,-42.0,stop,218.0,232.9
