date,formula,direction,entry,pnl_pts,reason,held_bars,gap
2025-02-03,01_gap,short,22571.04,-244.0,stop,1,-991.2971428571473
2025-02-04,01_gap,long,22880.2,-244.0,stop,49,195.94571428571362
2025-02-05,01_gap,long,23110.83,80.5,time_1330,52,251.55571428571784
2025-02-06,01_gap,long,23344.55,-244.0,stop,21,140.93428571428376
2025-02-11,01_gap,long,23454.27,-244.0,stop,39,152.17571428571682
2025-02-14,01_gap,short,23242.44,79.13999999999942,time_1330,52,-202.90428571428492
2025-02-17,01_gap,long,23339.57,318.9400000000023,time_1330,52,143.57285714285536
2025-02-24,01_gap,short,23529.96,-58.26000000000204,time_1330,52,-240.2957142857158
2025-02-25,01_gap,short,23321.04,29.0,time_1330,52,-241.32142857143117
2025-03-03,01_gap,short,22714.84,79.40000000000146,time_1330,52,-410.4114285714277
2025-03-04,01_gap,short,22359.5,-244.0,stop,7,-355.7314285714274
2025-03-05,01_gap,long,22823.45,207.8399999999965,time_1330,52,283.93714285714304
2025-03-11,01_gap,short,21892.6,-244.0,stop,9,-514.0914285714243
2025-03-12,01_gap,long,22170.34,127.15999999999622,time_1330,52,131.00857142857058
2025-03-13,01_gap,long,22495.78,-244.0,stop,5,238.221428571429
2025-03-17,01_gap,long,22161.51,-81.21999999999389,time_1330,52,243.19285714285434
2025-03-18,01_gap,long,22285.14,-96.37999999999738,time_1330,52,156.46285714285477
2025-03-20,01_gap,long,22261.75,185.40000000000146,time_1330,52,280.35142857143
2025-03-24,01_gap,long,22353.04,-244.0,stop,10,158.23571428571813
2025-03-25,01_gap,long,22344.17,-96.45999999999913,time_1330,52,260.97428571428463
2025-03-27,01_gap,short,21984.5,82.40000000000146,time_1330,52,-268.50571428571493
2025-03-28,01_gap,short,21726.6,142.29999999999563,time_1330,52,-176.27142857142826
2025-03-31,01_gap,short,21045.89,444.1800000000003,time_1330,52,-611.9285714285688
2025-04-01,01_gap,long,20993.3,534.2799999999988,time_1330,52,302.9042857142849
2025-04-07,01_gap,short,19227.69,-4.680000000000291,time_1330,52,-2082.8428571428594
2025-04-08,01_gap,short,18436.01,-244.0,stop,3,-821.9342857142838
2025-04-09,01_gap,short,18174.92,-244.0,stop,1,-267.58000000000175
2025-04-10,01_gap,long,19006.85,-0.6399999999994179,time_1330,52,1585.9457142857173
2025-04-11,01_gap,short,18548.58,-244.0,stop,1,-480.89571428571435
2025-04-14,01_gap,long,19964.34,-244.0,stop,2,327.6714285714261
2025-04-23,01_gap,long,19371.64,381.0400000000009,time_1330,52,534.6914285714302
2025-04-25,01_gap,long,19987.85,-206.8199999999997,time_1330,52,507.3442857142836
2025-05-02,01_gap,long,20587.56,295.8399999999965,time_1330,52,371.78571428571377
2025-05-09,01_gap,long,20760.08,287.27999999999884,time_1330,52,192.15999999999622
2025-05-12,01_gap,long,21093.81,42.87999999999738,time_1330,52,126.46428571428623
2025-05-13,01_gap,long,21532.0,-244.0,stop,14,481.46428571428623
2025-05-14,01_gap,long,21615.5,298.9599999999991,time_1330,52,307.4442857142858
2025-05-20,01_gap,long,21727.47,-244.0,stop,15,189.87428571428245
